order_id,order_date,region,sku,quantity,amount,month,cost,source_file
ORD10668,2026-03-20,West,SKU-035,5,722.52,2026-03,48.5,sales_mar_2026.csv
ORD10669,2026-03-27,South,SKU-030,3,68.83,2026-03,19.2,sales_mar_2026.csv
ORD10670,2026-03-13,South,SKU-024,3,348.4,2026-03,49.56,sales_mar_2026.csv
ORD10671,2026-03-01,West,SKU-032,8,1016.34,2026-03,660.24,sales_mar_2026.csv
ORD10672,2026-03-15,East,SKU-036,11,476.65,2026-03,912.78,sales_mar_2026.csv
ORD10673,2026-03-12,South,SKU-033,10,1632.03,2026-03,829.9,sales_mar_2026.csv
ORD10674,2026-03-19,East,SKU-005,12,1512.9,2026-03,597.12,sales_mar_2026.csv
ORD10675,2026-03-25,West,SKU-004,8,494.28,2026-03,45.2,sales_mar_2026.csv
ORD10676,2026-03-21,North,SKU-015,8,130.27,2026-03,265.36,sales_mar_2026.csv
ORD10677,2026-03-28,East,SKU-021,8,1378.84,2026-03,158.64,sales_mar_2026.csv
ORD10678,2026-03-22,West,SKU-015,2,65.04,2026-03,66.34,sales_mar_2026.csv
ORD10679,2026-03-05,North,SKU-037,9,722.22,2026-03,460.35,sales_mar_2026.csv
ORD10680,2026-03-16,East,SKU-017,11,684.71,2026-03,88.22,sales_mar_2026.csv
ORD10681,2026-03-24,West,SKU-029,10,830.41,2026-03,786.9,sales_mar_2026.csv
ORD10682,2026-03-11,East,SKU-019,1,15.42,2026-03,27.58,sales_mar_2026.csv
ORD10683,2026-03-04,South,SKU-026,5,362.08,2026-03,98.1,sales_mar_2026.csv
ORD10684,2026-03-12,West,SKU-034,9,101.24,2026-03,342.63,sales_mar_2026.csv
ORD10685,2026-03-21,West,SKU-015,3,314.3,2026-03,99.51,sales_mar_2026.csv
ORD10686,2026-03-06,North,SKU-030,7,782.55,2026-03,44.8,sales_mar_2026.csv
ORD10687,2026-03-21,West,SKU-007,10,244.85,2026-03,751.6,sales_mar_2026.csv
ORD10688,2026-03-12,North,SKU-018,3,321.71,2026-03,122.88,sales_mar_2026.csv
ORD10689,2026-03-28,North,SKU-002,9,1518.31,2026-03,72.9,sales_mar_2026.csv
ORD10690,2026-03-26,North,SKU-001,12,1535.92,2026-03,397.8,sales_mar_2026.csv
ORD10935,2026-05-24,East,SKU-030,4,648.53,2026-05,25.6,sales_may_2026.csv
ORD10936,2026-05-06,East,SKU-003,6,111.95,2026-05,487.38,sales_may_2026.csv
ORD10937,2026-05-27,East,SKU-022,12,601.88,2026-05,59.88,sales_may_2026.csv
ORD10938,2026-05-17,East,SKU-031,2,345.37,2026-05,106.16,sales_may_2026.csv
ORD10939,2026-05-01,South,SKU-007,10,1604.81,2026-05,751.6,sales_may_2026.csv
ORD10940,2026-05-16,North,SKU-018,3,367.14,2026-05,122.88,sales_may_2026.csv
ORD10941,2026-05-01,West,SKU-003,11,556.16,2026-05,893.53,sales_may_2026.csv
ORD10942,2026-05-21,East,SKU-013,2,217.47,2026-05,129.16,sales_may_2026.csv
ORD10943,2026-05-22,East,SKU-019,11,1480.62,2026-05,303.38,sales_may_2026.csv
ORD10944,2026-05-28,East,SKU-011,5,884.08,2026-05,341.75,sales_may_2026.csv
ORD10945,2026-05-11,East,SKU-024,3,425.41,2026-05,49.56,sales_may_2026.csv
ORD10946,2026-05-30,North,SKU-039,10,1603.76,2026-05,414.8,sales_may_2026.csv
ORD10947,2026-05-25,North,SKU-020,5,263.22,2026-05,342.85,sales_may_2026.csv
ORD10948,2026-05-12,North,SKU-031,1,93.63,2026-05,53.08,sales_may_2026.csv
ORD10949,2026-05-27,North,SKU-035,2,240.11,2026-05,19.4,sales_may_2026.csv
ORD10950,2026-05-13,East,SKU-037,7,1071.7,2026-05,358.05,sales_may_2026.csv
ORD10951,2026-05-03,East,SKU-016,9,217.41,2026-05,491.94,sales_may_2026.csv
ORD10952,2026-05-07,North,SKU-013,3,358.35,2026-05,193.74,sales_may_2026.csv
ORD10953,2026-05-21,North,SKU-019,6,1004.52,2026-05,165.48,sales_may_2026.csv
ORD10954,2026-05-05,North,SKU-028,5,839.68,2026-05,367.15,sales_may_2026.csv
ORD10955,2026-05-10,South,SKU-036,11,1687.78,2026-05,912.78,sales_may_2026.csv
ORD10956,2026-05-17,West,SKU-011,12,819.69,2026-05,820.2,sales_may_2026.csv
ORD10957,2026-05-14,North,SKU-010,3,509.02,2026-05,136.65,sales_may_2026.csv
ORD10958,2026-05-28,East,SKU-021,6,391.0,2026-05,118.98,sales_may_2026.csv
ORD10959,2026-05-30,North,SKU-028,1,63.66,2026-05,73.43,sales_may_2026.csv
ORD10960,2026-05-26,South,SKU-020,11,880.62,2026-05,754.27,sales_may_2026.csv
ORD10961,2026-05-14,East,SKU-004,2,293.53,2026-05,11.3,sales_may_2026.csv
ORD10962,2026-05-11,West,SKU-001,7,279.56,2026-05,232.05,sales_may_2026.csv
ORD10963,2026-05-05,North,SKU-001,1,170.23,2026-05,33.15,sales_may_2026.csv
ORD10964,2026-05-12,North,SKU-017,5,104.93,2026-05,40.1,sales_may_2026.csv
ORD10965,2026-05-19,North,SKU-016,3,162.79,2026-05,163.98,sales_may_2026.csv
ORD10966,2026-05-06,East,SKU-032,12,1406.13,2026-05,990.36,sales_may_2026.csv
ORD10967,2026-05-23,South,SKU-011,5,111.99,2026-05,341.75,sales_may_2026.csv
ORD10968,2026-05-22,West,SKU-009,1,15.62,2026-05,8.68,sales_may_2026.csv
ORD10969,2026-05-05,East,SKU-008,5,106.54,2026-05,99.15,sales_may_2026.csv
ORD10970,2026-05-26,West,SKU-020,8,1195.05,2026-05,548.56,sales_may_2026.csv
ORD10971,2026-05-17,West,SKU-014,1,158.17,2026-05,67.59,sales_may_2026.csv
ORD10972,2026-05-15,North,SKU-032,8,1436.25,2026-05,660.24,sales_may_2026.csv
ORD10973,2026-05-05,South,SKU-017,8,1384.48,2026-05,64.16,sales_may_2026.csv
ORD10974,2026-05-26,West,SKU-017,9,376.56,2026-05,72.18,sales_may_2026.csv
ORD10975,2026-05-02,North,SKU-004,7,481.21,2026-05,39.55,sales_may_2026.csv
ORD10976,2026-05-31,South,SKU-007,1,133.99,2026-05,75.16,sales_may_2026.csv
ORD10977,2026-05-18,West,SKU-009,1,111.86,2026-05,8.68,sales_may_2026.csv
ORD10978,2026-05-30,North,SKU-019,9,793.86,2026-05,248.22,sales_may_2026.csv
ORD10979,2026-05-22,South,SKU-036,5,352.52,2026-05,414.9,sales_may_2026.csv
ORD10980,2026-05-22,East,SKU-006,1,98.45,2026-05,8.43,sales_may_2026.csv
ORD10981,2026-05-19,East,SKU-012,1,41.49,2026-05,10.0,sales_may_2026.csv
ORD10982,2026-05-05,East,SKU-033,11,1215.09,2026-05,912.89,sales_may_2026.csv
ORD10983,2026-05-29,West,SKU-037,1,106.11,2026-05,51.15,sales_may_2026.csv
ORD10984,2026-05-22,West,SKU-020,11,1231.56,2026-05,754.27,sales_may_2026.csv
ORD10985,2026-05-01,South,SKU-018,8,269.26,2026-05,327.68,sales_may_2026.csv
ORD10986,2026-05-04,East,SKU-012,11,995.71,2026-05,110.0,sales_may_2026.csv
ORD10987,2026-05-10,North,SKU-013,7,121.78,2026-05,452.06,sales_may_2026.csv
ORD10988,2026-05-10,West,SKU-004,7,1011.02,2026-05,39.55,sales_may_2026.csv
ORD10989,2026-05-27,East,SKU-024,6,1012.29,2026-05,99.12,sales_may_2026.csv
ORD10990,2026-05-25,South,SKU-040,3,208.89,2026-05,264.12,sales_may_2026.csv
ORD10991,2026-05-11,South,SKU-011,5,215.7,2026-05,341.75,sales_may_2026.csv
ORD10992,2026-05-11,West,SKU-002,9,1380.76,2026-05,72.9,sales_may_2026.csv
ORD10993,2026-05-12,East,SKU-003,3,435.14,2026-05,243.69,sales_may_2026.csv
ORD10994,2026-05-16,West,SKU-011,12,1468.92,2026-05,820.2,sales_may_2026.csv
ORD10995,2026-05-24,East,SKU-013,3,483.41,2026-05,193.74,sales_may_2026.csv
ORD10996,2026-05-07,East,SKU-034,9,811.96,2026-05,342.63,sales_may_2026.csv
ORD10997,2026-05-17,East,SKU-038,12,1601.75,2026-05,290.76,sales_may_2026.csv
ORD10998,2026-05-25,North,SKU-026,7,721.84,2026-05,137.34,sales_may_2026.csv
ORD10999,2026-05-15,West,SKU-011,7,453.44,2026-05,478.45,sales_may_2026.csv
ORD11000,2026-05-19,South,SKU-033,2,62.59,2026-05,165.98,sales_may_2026.csv
ORD11001,2026-05-12,West,SKU-040,10,676.61,2026-05,880.4,sales_may_2026.csv
ORD11002,2026-05-09,East,SKU-039,3,262.33,2026-05,124.44,sales_may_2026.csv
ORD11003,2026-05-16,West,SKU-015,2,334.24,2026-05,66.34,sales_may_2026.csv
ORD11004,2026-05-29,South,SKU-021,5,515.17,2026-05,99.15,sales_may_2026.csv
ORD11005,2026-05-21,North,SKU-001,3,387.3,2026-05,99.45,sales_may_2026.csv
ORD11006,2026-05-11,East,SKU-038,8,1035.75,2026-05,193.84,sales_may_2026.csv
ORD11007,2026-05-07,North,SKU-033,5,553.65,2026-05,414.95,sales_may_2026.csv
ORD11008,2026-05-16,South,SKU-028,10,1699.22,2026-05,734.3,sales_may_2026.csv
ORD11009,2026-05-10,North,SKU-002,9,1147.58,2026-05,72.9,sales_may_2026.csv
ORD11010,2026-05-07,South,SKU-002,6,445.91,2026-05,48.6,sales_may_2026.csv
ORD11011,2026-05-31,West,SKU-027,12,173.56,2026-05,952.44,sales_may_2026.csv
ORD11012,2026-05-17,West,SKU-036,6,982.71,2026-05,497.88,sales_may_2026.csv
ORD11013,2026-05-25,West,SKU-022,10,1310.85,2026-05,49.9,sales_may_2026.csv
ORD11014,2026-05-09,East,SKU-028,11,1604.25,2026-05,807.73,sales_may_2026.csv
ORD11015,2026-05-09,East,SKU-037,8,1024.88,2026-05,409.2,sales_may_2026.csv
ORD11016,2026-05-26,North,SKU-023,5,629.27,2026-05,20.35,sales_may_2026.csv
ORD11017,2026-05-06,South,SKU-027,12,1961.2,2026-05,952.44,sales_may_2026.csv
ORD11018,2026-05-02,South,SKU-023,6,390.58,2026-05,24.42,sales_may_2026.csv
ORD11019,2026-05-28,East,SKU-001,10,1337.94,2026-05,331.5,sales_may_2026.csv
ORD11020,2026-05-30,North,SKU-025,6,331.15,2026-05,161.52,sales_may_2026.csv
ORD11021,2026-05-16,East,SKU-037,2,188.04,2026-05,102.3,sales_may_2026.csv
ORD11022,2026-05-04,South,SKU-018,12,1570.51,2026-05,491.52,sales_may_2026.csv
ORD11023,2026-05-30,East,SKU-024,7,520.37,2026-05,115.64,sales_may_2026.csv
ORD11024,2026-05-24,East,SKU-008,4,261.21,2026-05,79.32,sales_may_2026.csv
ORD11025,2026-05-20,West,SKU-033,5,438.22,2026-05,414.95,sales_may_2026.csv
ORD11026,2026-05-04,East,SKU-014,12,665.7,2026-05,811.08,sales_may_2026.csv
ORD11027,2026-05-13,West,SKU-023,6,1040.78,2026-05,24.42,sales_may_2026.csv
ORD11028,2026-05-27,South,SKU-026,8,613.92,2026-05,156.96,sales_may_2026.csv
ORD11029,2026-05-27,East,SKU-034,4,132.52,2026-05,152.28,sales_may_2026.csv
ORD11030,2026-05-13,West,SKU-019,9,587.3,2026-05,248.22,sales_may_2026.csv
ORD11031,2026-05-02,East,SKU-021,3,513.1,2026-05,59.49,sales_may_2026.csv
ORD11032,2026-05-28,West,SKU-005,1,24.67,2026-05,49.76,sales_may_2026.csv
ORD11033,2026-05-13,West,SKU-017,4,72.83,2026-05,32.08,sales_may_2026.csv
ORD11034,2026-05-01,West,SKU-009,12,445.03,2026-05,104.16,sales_may_2026.csv
ORD11035,2026-05-22,West,SKU-022,7,530.73,2026-05,34.93,sales_may_2026.csv
ORD11036,2026-05-03,North,SKU-006,7,970.46,2026-05,59.01,sales_may_2026.csv
ORD11037,2026-05-30,West,SKU-032,10,443.75,2026-05,825.3,sales_may_2026.csv
ORD11038,2026-05-24,South,SKU-038,5,756.2,2026-05,121.15,sales_may_2026.csv
ORD11039,2026-05-02,West,SKU-010,2,358.75,2026-05,91.1,sales_may_2026.csv
ORD11040,2026-05-09,South,SKU-040,11,898.33,2026-05,968.44,sales_may_2026.csv
ORD11041,2026-05-25,East,SKU-022,6,240.87,2026-05,29.94,sales_may_2026.csv
ORD11042,2026-05-29,West,SKU-032,5,689.93,2026-05,412.65,sales_may_2026.csv
ORD11043,2026-05-14,East,SKU-028,3,334.35,2026-05,220.29,sales_may_2026.csv
ORD11044,2026-05-30,East,SKU-024,11,1333.66,2026-05,181.72,sales_may_2026.csv
ORD11045,2026-05-28,East,SKU-006,8,82.59,2026-05,67.44,sales_may_2026.csv
ORD11046,2026-05-18,North,SKU-001,12,1227.63,2026-05,397.8,sales_may_2026.csv
ORD11047,2026-05-23,South,SKU-006,7,1057.67,2026-05,59.01,sales_may_2026.csv
ORD11048,2026-05-20,East,SKU-009,11,1934.07,2026-05,95.48,sales_may_2026.csv
ORD11049,2026-05-22,North,SKU-007,8,1219.94,2026-05,601.28,sales_may_2026.csv
ORD11050,2026-05-08,East,SKU-016,9,1337.71,2026-05,491.94,sales_may_2026.csv
ORD11051,2026-05-05,West,SKU-025,12,1744.45,2026-05,323.04,sales_may_2026.csv
ORD11052,2026-05-01,West,SKU-005,8,335.51,2026-05,398.08,sales_may_2026.csv
ORD11053,2026-05-08,West,SKU-004,8,1236.62,2026-05,45.2,sales_may_2026.csv
ORD11054,2026-05-26,North,SKU-020,6,401.7,2026-05,411.42,sales_may_2026.csv
ORD11055,2026-05-17,South,SKU-024,4,384.26,2026-05,66.08,sales_may_2026.csv
ORD11056,2026-05-06,East,SKU-037,10,1573.56,2026-05,511.5,sales_may_2026.csv
ORD11057,2026-05-08,West,SKU-030,1,77.36,2026-05,6.4,sales_may_2026.csv
ORD11058,2026-05-07,South,SKU-033,3,321.91,2026-05,248.97,sales_may_2026.csv
ORD11059,2026-05-14,South,SKU-034,7,1211.51,2026-05,266.49,sales_may_2026.csv
ORD11060,2026-05-24,South,SKU-013,11,1545.55,2026-05,710.38,sales_may_2026.csv
ORD11061,2026-05-07,North,SKU-038,4,136.58,2026-05,96.92,sales_may_2026.csv
ORD11062,2026-05-20,East,SKU-018,6,1016.44,2026-05,245.76,sales_may_2026.csv
ORD11063,2026-05-03,East,SKU-003,1,158.03,2026-05,81.23,sales_may_2026.csv
ORD11064,2026-05-25,South,SKU-014,12,1520.6,2026-05,811.08,sales_may_2026.csv
ORD11065,2026-05-15,West,SKU-008,9,170.41,2026-05,178.47,sales_may_2026.csv
ORD11066,2026-05-20,North,SKU-035,6,624.44,2026-05,58.2,sales_may_2026.csv
ORD11067,2026-05-02,South,SKU-002,9,1125.18,2026-05,72.9,sales_may_2026.csv
ORD11068,2026-05-29,East,SKU-003,7,471.01,2026-05,568.61,sales_may_2026.csv
ORD11069,2026-05-31,East,SKU-009,7,1171.53,2026-05,60.76,sales_may_2026.csv
ORD11070,2026-05-25,North,SKU-020,10,426.25,2026-05,685.7,sales_may_2026.csv
ORD11071,2026-05-18,West,SKU-035,12,331.24,2026-05,116.4,sales_may_2026.csv
ORD11072,2026-05-05,West,SKU-016,1,73.15,2026-05,54.66,sales_may_2026.csv
ORD11073,2026-05-04,West,SKU-028,2,106.01,2026-05,146.86,sales_may_2026.csv
ORD11074,2026-05-03,South,SKU-006,6,383.08,2026-05,50.58,sales_may_2026.csv
ORD11075,2026-05-22,West,SKU-012,6,540.16,2026-05,60.0,sales_may_2026.csv
ORD11076,2026-05-21,North,SKU-024,9,1131.54,2026-05,148.68,sales_may_2026.csv
ORD11077,2026-05-06,South,SKU-002,5,334.6,2026-05,40.5,sales_may_2026.csv
ORD11078,2026-05-18,West,SKU-001,1,134.94,2026-05,33.15,sales_may_2026.csv
ORD11079,2026-05-25,North,SKU-006,6,625.48,2026-05,50.58,sales_may_2026.csv
ORD11080,2026-05-27,West,SKU-018,5,402.83,2026-05,204.8,sales_may_2026.csv
ORD11081,2026-05-22,West,SKU-030,12,349.09,2026-05,76.8,sales_may_2026.csv
ORD11082,2026-05-10,East,SKU-006,2,277.72,2026-05,16.86,sales_may_2026.csv
ORD11083,2026-05-10,East,SKU-018,12,1280.8,2026-05,491.52,sales_may_2026.csv
ORD11084,2026-05-03,West,SKU-017,11,1173.53,2026-05,88.22,sales_may_2026.csv
ORD11085,2026-05-25,North,SKU-035,8,261.11,2026-05,77.6,sales_may_2026.csv
ORD11086,2026-05-13,East,SKU-037,10,1106.06,2026-05,511.5,sales_may_2026.csv
ORD11087,2026-05-24,East,SKU-033,5,702.38,2026-05,414.95,sales_may_2026.csv
ORD11088,2026-05-16,East,SKU-003,7,940.63,2026-05,568.61,sales_may_2026.csv
ORD11089,2026-05-26,North,SKU-011,12,1902.74,2026-05,820.2,sales_may_2026.csv
ORD11090,2026-05-31,East,SKU-011,1,20.01,2026-05,68.35,sales_may_2026.csv
ORD11091,2026-05-08,West,SKU-024,3,237.36,2026-05,49.56,sales_may_2026.csv
ORD11092,2026-05-26,East,SKU-003,5,582.29,2026-05,406.15,sales_may_2026.csv
ORD11093,2026-05-08,West,SKU-001,1,26.6,2026-05,33.15,sales_may_2026.csv
ORD11094,2026-05-17,South,SKU-007,11,1817.74,2026-05,826.76,sales_may_2026.csv
ORD11095,2026-05-01,North,SKU-010,8,589.2,2026-05,364.4,sales_may_2026.csv
ORD11096,2026-05-15,North,SKU-026,9,884.09,2026-05,176.58,sales_may_2026.csv
ORD11097,2026-05-23,South,SKU-022,3,158.82,2026-05,14.97,sales_may_2026.csv
ORD11098,2026-05-02,North,SKU-002,9,523.62,2026-05,72.9,sales_may_2026.csv
ORD11099,2026-05-19,North,SKU-018,10,1317.78,2026-05,409.6,sales_may_2026.csv
ORD11100,2026-05-03,North,SKU-008,4,288.86,2026-05,79.32,sales_may_2026.csv
ORD11101,2026-05-25,West,SKU-040,11,1102.71,2026-05,968.44,sales_may_2026.csv
ORD11102,2026-05-06,West,SKU-018,6,509.91,2026-05,245.76,sales_may_2026.csv
ORD11103,2026-05-25,North,SKU-035,4,217.38,2026-05,38.8,sales_may_2026.csv
ORD11104,2026-05-21,West,SKU-004,6,379.2,2026-05,33.9,sales_may_2026.csv
ORD11105,2026-05-18,South,SKU-029,3,292.09,2026-05,236.07,sales_may_2026.csv
ORD11106,2026-05-21,South,SKU-032,11,1406.67,2026-05,907.83,sales_may_2026.csv
ORD11107,2026-05-08,West,SKU-014,3,72.28,2026-05,202.77,sales_may_2026.csv
ORD11108,2026-05-12,South,SKU-025,5,426.02,2026-05,134.6,sales_may_2026.csv
ORD11109,2026-05-05,West,SKU-013,4,332.34,2026-05,258.32,sales_may_2026.csv
ORD11110,2026-05-11,East,SKU-037,3,432.66,2026-05,153.45,sales_may_2026.csv
ORD11111,2026-05-28,North,SKU-022,5,870.05,2026-05,24.95,sales_may_2026.csv
ORD11112,2026-05-26,South,SKU-039,4,290.31,2026-05,165.92,sales_may_2026.csv
ORD11113,2026-05-02,West,SKU-037,10,1679.85,2026-05,511.5,sales_may_2026.csv
ORD11114,2026-05-07,East,SKU-039,11,1078.34,2026-05,456.28,sales_may_2026.csv
ORD11115,2026-05-26,West,SKU-009,5,93.18,2026-05,43.4,sales_may_2026.csv
ORD11116,2026-05-14,East,SKU-008,2,64.18,2026-05,39.66,sales_may_2026.csv
ORD11117,2026-05-19,South,SKU-024,2,282.22,2026-05,33.04,sales_may_2026.csv
ORD11118,2026-05-19,North,SKU-016,2,179.36,2026-05,109.32,sales_may_2026.csv
ORD11119,2026-05-10,South,SKU-039,8,1156.68,2026-05,331.84,sales_may_2026.csv
ORD11120,2026-05-11,West,SKU-035,8,747.92,2026-05,77.6,sales_may_2026.csv
ORD11121,2026-05-10,South,SKU-040,8,96.09,2026-05,704.32,sales_may_2026.csv
ORD11122,2026-05-14,East,SKU-023,11,414.79,2026-05,44.77,sales_may_2026.csv
ORD11123,2026-05-24,North,SKU-027,8,357.32,2026-05,634.96,sales_may_2026.csv
ORD11124,2026-05-04,East,SKU-039,6,196.57,2026-05,248.88,sales_may_2026.csv
ORD11125,2026-05-17,South,SKU-036,8,1043.67,2026-05,663.84,sales_may_2026.csv
ORD11126,2026-05-30,South,SKU-030,11,853.54,2026-05,70.4,sales_may_2026.csv
ORD11127,2026-05-18,West,SKU-028,4,136.47,2026-05,293.72,sales_may_2026.csv
ORD11128,2026-05-27,South,SKU-005,7,202.21,2026-05,348.32,sales_may_2026.csv
ORD11129,2026-05-23,East,SKU-033,5,837.02,2026-05,414.95,sales_may_2026.csv
ORD11130,2026-05-29,North,SKU-028,11,1811.47,2026-05,807.73,sales_may_2026.csv
ORD11131,2026-05-16,West,SKU-026,1,159.01,2026-05,19.62,sales_may_2026.csv
ORD11132,2026-05-05,West,SKU-014,6,255.53,2026-05,405.54,sales_may_2026.csv
ORD11133,2026-05-27,East,SKU-031,2,340.69,2026-05,106.16,sales_may_2026.csv
ORD11134,2026-05-12,South,SKU-028,1,97.79,2026-05,73.43,sales_may_2026.csv
ORD11135,2026-05-01,South,SKU-014,3,323.32,2026-05,202.77,sales_may_2026.csv
ORD11136,2026-05-12,North,SKU-022,9,817.41,2026-05,44.91,sales_may_2026.csv
ORD11137,2026-05-12,South,SKU-039,3,65.24,2026-05,124.44,sales_may_2026.csv
ORD11138,2026-05-15,North,SKU-022,3,486.43,2026-05,14.97,sales_may_2026.csv
ORD11139,2026-05-15,South,SKU-015,12,130.01,2026-05,398.04,sales_may_2026.csv
ORD11140,2026-05-29,East,SKU-029,9,314.28,2026-05,708.21,sales_may_2026.csv
ORD11141,2026-05-07,South,SKU-006,8,1266.67,2026-05,67.44,sales_may_2026.csv
ORD11142,2026-05-17,North,SKU-009,12,248.34,2026-05,104.16,sales_may_2026.csv
ORD11143,2026-05-09,North,SKU-008,9,1122.59,2026-05,178.47,sales_may_2026.csv
ORD11144,2026-05-07,South,SKU-040,10,1337.98,2026-05,880.4,sales_may_2026.csv
ORD11145,2026-05-01,North,SKU-032,6,672.71,2026-05,495.18,sales_may_2026.csv
ORD11146,2026-05-08,West,SKU-023,5,435.14,2026-05,20.35,sales_may_2026.csv
ORD11147,2026-05-10,North,SKU-016,9,920.89,2026-05,491.94,sales_may_2026.csv
ORD11148,2026-05-03,North,SKU-023,9,583.95,2026-05,36.63,sales_may_2026.csv
ORD11149,2026-05-04,North,SKU-003,9,871.8,2026-05,731.07,sales_may_2026.csv
ORD11150,2026-05-06,West,SKU-028,12,320.94,2026-05,881.16,sales_may_2026.csv
ORD11151,2026-05-29,North,SKU-037,3,65.47,2026-05,153.45,sales_may_2026.csv
ORD11152,2026-05-04,North,SKU-028,12,1567.47,2026-05,881.16,sales_may_2026.csv
ORD11153,2026-05-05,West,SKU-026,4,198.05,2026-05,78.48,sales_may_2026.csv
ORD11154,2026-05-02,East,SKU-034,9,176.7,2026-05,342.63,sales_may_2026.csv
ORD11155,2026-05-06,East,SKU-033,8,1346.96,2026-05,663.92,sales_may_2026.csv
ORD11156,2026-05-04,West,SKU-016,11,1706.72,2026-05,601.26,sales_may_2026.csv
ORD11157,2026-05-22,West,SKU-007,6,925.99,2026-05,450.96,sales_may_2026.csv
ORD11158,2026-05-26,North,SKU-005,5,217.4,2026-05,248.8,sales_may_2026.csv
ORD11159,2026-05-26,East,SKU-025,11,1772.66,2026-05,296.12,sales_may_2026.csv
ORD11160,2026-05-08,East,SKU-040,9,260.31,2026-05,792.36,sales_may_2026.csv
ORD11161,2026-05-03,East,SKU-007,5,419.89,2026-05,375.8,sales_may_2026.csv
ORD11162,2026-05-12,East,SKU-034,1,108.1,2026-05,38.07,sales_may_2026.csv
ORD11163,2026-05-23,East,SKU-037,8,1345.96,2026-05,409.2,sales_may_2026.csv
ORD11164,2026-05-29,West,SKU-015,4,583.1,2026-05,132.68,sales_may_2026.csv
ORD11165,2026-05-22,South,SKU-020,11,1228.14,2026-05,754.27,sales_may_2026.csv
ORD11166,2026-05-03,East,SKU-021,10,864.06,2026-05,198.3,sales_may_2026.csv
ORD11167,2026-05-07,South,SKU-021,9,862.94,2026-05,178.47,sales_may_2026.csv
